Date and Time,Field,Temperature [℃],Humidity [RH%],Pressure [hPa],Altitude [m],VOC [kΩ]
2022-05-08 13:57:03,Stevinson Almond,21.51,38.88,1012.48,45.43,30.93
2022-05-08 13:42:59,Stevinson Almond,19.03,40.56,1012.52,45.01,31.42
2022-05-08 13:28:26,Stevinson Almond,19.31,41.17,1012.58,44.51,30.84
2022-05-08 13:13:41,Stevinson Almond,19.62,37.26,1012.46,45.6,31.56
2022-05-08 12:59:13,Stevinson Almond,21.99,35.56,1012.47,45.35,28.48
2022-05-08 12:44:45,Stevinson Almond,22.42,33.64,1012.71,43.43,29.67
2022-05-08 12:30:16,Stevinson Almond,22.3,34.59,1013.07,40.35,29.83
2022-05-08 12:15:49,Stevinson Almond,22.35,34.71,1013.33,38.27,29.83
2022-05-08 12:01:20,Stevinson Almond,21.93,31.41,1013.17,39.61,32.32
2022-05-08 11:46:52,Stevinson Almond,21.89,31.69,1013.25,38.94,33.83
2022-05-08 11:32:41,Stevinson Almond,22.41,27.15,1013.42,37.69,33.37
2022-05-08 11:17:56,Stevinson Almond,21.69,33.63,1013.59,36.11,31.44
2022-05-08 11:03:59,Stevinson Almond,21.13,31.47,1013.65,35.61,31.54
2022-05-08 10:48:59,Stevinson Almond,21.07,33.98,1013.78,34.53,32.47
2022-05-08 10:34:34,Stevinson Almond,19.98,36.56,1013.75,34.78,32.67
2022-05-08 10:20:18,Stevinson Almond,18.39,37.62,1013.69,35.2,33.35
2022-05-08 10:05:37,Stevinson Almond,18.04,37.07,1013.68,35.36,34.3
2022-05-08 09:51:10,Stevinson Almond,17.52,41.05,1013.64,35.53,32.44
2022-05-08 09:36:43,Stevinson Almond,17.83,42.65,1013.64,35.61,30.75
2022-05-08 09:22:16,Stevinson Almond,19.25,37.4,1013.48,37.19,29.96
2022-05-08 09:07:49,Stevinson Almond,17.34,44.37,1013.44,37.36,30.89
2022-05-08 08:53:23,Stevinson Almond,15.7,48.77,1013.45,37.19,31.85
2022-05-08 08:39:25,Stevinson Almond,14.67,56.47,1013.54,36.53,28.15
2022-05-08 08:24:59,Stevinson Almond,13.61,61.05,1013.4,37.69,29.56
2022-05-08 08:10:13,Stevinson Almond,12.97,65.14,1013.64,35.78,33.94
2022-05-08 07:55:39,Stevinson Almond,11.7,70.95,1013.48,37.03,40.3
2022-05-08 07:41:14,Stevinson Almond,10.3,77.05,1013.35,38.03,45.22
2022-05-08 07:27:09,Stevinson Almond,8.75,91.9,1013.13,40.02,43.08
2022-05-08 07:12:22,Stevinson Almond,7.54,94.48,1012.84,42.43,47.6
2022-05-08 06:57:57,Stevinson Almond,6.87,94.02,1012.54,44.85,48.65
2022-05-08 06:43:33,Stevinson Almond,6.46,93.21,1012.33,46.6,49.37
2022-05-08 06:29:09,Stevinson Almond,6.2,92.81,1012.23,47.34,49.75
2022-05-08 06:15:19,Stevinson Almond,6.06,93.16,1012.23,47.51,46.32
2022-05-08 06:00:24,Stevinson Almond,6.06,92.2,1012.22,47.51,48.51
2022-05-08 05:45:54,Stevinson Almond,6.19,91.55,1012.26,47.18,48.32
2022-05-08 05:31:51,Stevinson Almond,6.37,91.62,1011.95,49.84,45.22
2022-05-08 05:17:05,Stevinson Almond,6.65,91.09,1011.9,50.18,47.15
2022-05-08 05:02:40,Stevinson Almond,7,90.59,1011.89,50.34,46.83
2022-05-08 04:48:42,Stevinson Almond,7.24,91.56,1011.88,50.26,42.56
2022-05-08 04:33:53,Stevinson Almond,7.44,90.5,1011.9,50.18,44.93
2022-05-08 04:19:55,Stevinson Almond,7.43,91.36,1011.9,50.26,41.54
2022-05-08 04:05:03,Stevinson Almond,7.48,90.19,1011.89,50.26,43.8
2022-05-08 03:50:43,Stevinson Almond,7.82,89.48,1011.99,49.51,42.47
2022-05-08 03:36:47,Stevinson Almond,8.03,89.95,1011.94,49.93,39.06
2022-05-08 03:22:16,Stevinson Almond,8.12,89.55,1012.02,49.26,39.03
2022-05-08 03:07:24,Stevinson Almond,8.3,88.07,1012,49.26,41.54
2022-05-08 02:52:56,Stevinson Almond,8.47,87.37,1011.8,51.01,41.71
2022-05-08 02:39:10,Stevinson Almond,8.45,88.97,1011.85,50.59,36.93
2022-05-08 02:24:16,Stevinson Almond,8.42,89.48,1011.85,50.59,38.42
2022-05-08 02:09:41,Stevinson Almond,8.52,88.45,1011.91,50.09,39.25
2022-05-08 01:55:25,Stevinson Almond,8.75,87.04,1011.88,50.43,37.66
2022-05-08 01:40:59,Stevinson Almond,8.93,87.05,1011.98,49.51,36.87
2022-05-08 01:26:25,Stevinson Almond,9.17,85.74,1012.08,48.68,37.53
2022-05-08 01:12:08,Stevinson Almond,9.66,84.85,1012.07,48.84,35.92
2022-05-08 00:57:34,Stevinson Almond,9.88,83.24,1012.06,48.84,36.93
2022-05-08 00:43:16,Stevinson Almond,10.08,83.05,1011.92,50.01,35.49
2022-05-08 00:28:54,Stevinson Almond,10.06,82.2,1011.83,50.84,34.76
2022-05-08 00:14:18,Stevinson Almond,10.29,83.01,1012.02,49.26,34.73
2022-05-07 23:59:53,Stevinson Almond,10.55,82.08,1012.07,48.76,34.22
2022-05-07 23:45:29,Stevinson Almond,10.92,80.42,1011.96,49.68,33.8
2022-05-07 23:31:39,Stevinson Almond,11.15,83.32,1011.91,50.09,29.03
2022-05-07 23:16:36,Stevinson Almond,11.45,80.92,1011.82,50.84,32.1
2022-05-07 23:02:20,Stevinson Almond,11.8,78.91,1011.88,50.34,30.51
2022-05-07 22:47:59,Stevinson Almond,12.2,74.89,1011.95,49.76,30.18
2022-05-07 22:33:19,Stevinson Almond,12.37,70.18,1012.05,49.01,32.57
2022-05-07 22:18:53,Stevinson Almond,12.77,69.18,1012.03,49.01,32.39
2022-05-07 22:04:51,Stevinson Almond,13.01,67.02,1012.01,49.26,29.83
2022-05-07 21:50:01,Stevinson Almond,13.42,66.75,1012,49.34,31.64
2022-05-07 21:35:34,Stevinson Almond,14.04,62.89,1011.99,49.51,31.68
2022-05-07 21:21:13,Stevinson Almond,14.87,57.77,1011.82,50.84,32.05
2022-05-07 21:06:43,Stevinson Almond,15.79,52.34,1011.68,52.01,34.78
2022-05-07 20:52:54,Stevinson Almond,16.01,51.57,1011.49,53.59,32.17
2022-05-07 20:37:48,Stevinson Almond,16.64,50.75,1011.36,54.67,34.44
2022-05-07 20:23:30,Stevinson Almond,17.51,47.63,1011.16,56.34,33.91
2022-05-07 20:09:30,Stevinson Almond,18.12,42.3,1011.06,57.26,33.4
2022-05-07 19:54:59,Stevinson Almond,18.88,40.83,1011,57.59,31.68
2022-05-07 19:39:59,Stevinson Almond,19.48,44.6,1011.04,57.34,30.55
2022-05-07 19:25:32,Stevinson Almond,20.1,45.5,1011.03,57.42,29.69
2022-05-07 19:11:27,Stevinson Almond,20.7,41.53,1011.06,57.17,28.11
2022-05-07 18:56:46,Stevinson Almond,21.15,42.57,1011.11,56.67,27.02
2022-05-07 18:42:08,Stevinson Almond,21.59,40.47,1011.23,55.76,26.92
2022-05-07 18:27:43,Stevinson Almond,21.78,46.07,1011.33,55.01,24.64
2022-05-07 18:13:34,Stevinson Almond,22.25,44.5,1011.35,54.59,22.76
2022-05-07 17:58:58,Stevinson Almond,22.91,44.13,1011.42,54.09,22.16
2022-05-07 17:44:31,Stevinson Almond,23.49,42.85,1011.49,53.59,21.97
2022-05-07 17:29:53,Stevinson Almond,24.2,39.3,1011.6,52.76,22.86
2022-05-07 17:15:32,Stevinson Almond,23.85,40.9,1011.62,52.42,22.04
2022-05-07 17:00:48,Stevinson Almond,24.72,38.29,1011.59,52.76,22.34
2022-05-07 16:46:35,Stevinson Almond,24.63,38.85,1011.68,52.01,20.92
2022-05-07 16:32:03,Stevinson Almond,25.05,38.16,1011.75,51.51,20.23
2022-05-07 16:17:21,Stevinson Almond,25.1,37.55,1011.92,50.18,21.26
2022-05-07 16:02:52,Stevinson Almond,25.1,37.62,1012.08,48.84,21.39
2022-05-07 15:48:30,Stevinson Almond,25.3,38.91,1012.27,47.26,20.77
2022-05-07 15:33:54,Stevinson Almond,25.44,38.34,1012.33,46.6,21.28
2022-05-07 15:04:56,Stevinson Almond,25.99,36.48,1012.78,43.1,20.49
2022-05-07 14:50:39,Stevinson Almond,26.93,36.23,1012.94,41.52,18.78
2022-05-07 14:36:18,Stevinson Almond,26.48,37.02,1013.05,40.6,18.59
2022-05-07 14:21:43,Stevinson Almond,26.55,37.73,1013.1,40.19,18.91
2022-05-07 14:07:12,Stevinson Almond,26.29,37.08,1013.26,38.94,19.42
2022-05-07 13:52:28,Stevinson Almond,25.97,38.03,1013.39,37.78,20.57
2022-05-07 13:38:36,Stevinson Almond,26.08,38.5,1013.51,36.94,18.45
2022-05-07 13:23:30,Stevinson Almond,25.61,40.08,1013.71,35.2,20.53
2022-05-07 13:09:02,Stevinson Almond,25.44,40,1013.95,33.12,20.29
2022-05-07 12:54:37,Stevinson Almond,24.58,40.46,1014.15,31.37,20.31
2022-05-07 12:40:17,Stevinson Almond,24.6,40.94,1014.37,29.63,19.6
2022-05-07 12:25:34,Stevinson Almond,25.34,39.39,1014.6,27.63,20.27
2022-05-07 12:11:12,Stevinson Almond,25.54,40.09,1014.81,25.89,19.79
2022-05-07 11:56:35,Stevinson Almond,23.81,41.66,1015.04,24.14,21.43
2022-05-07 11:42:07,Stevinson Almond,24.21,41.99,1015.34,21.65,21.76
2022-05-07 11:27:52,Stevinson Almond,23.67,43.59,1015.29,21.98,20.67
2022-05-07 11:13:24,Stevinson Almond,23.98,43.6,1015.48,20.32,20.55
2022-05-07 10:59:24,Stevinson Almond,22.59,45.27,1015.51,20.24,20.29
2022-05-07 10:44:13,Stevinson Almond,22.69,45.56,1015.72,18.5,23.03
2022-05-07 10:29:44,Stevinson Almond,21.53,46.84,1015.74,18.25,25.1
2022-05-07 10:15:16,Stevinson Almond,20.39,49.74,1015.92,16.92,25.92
2022-05-07 10:00:51,Stevinson Almond,20.24,49.62,1015.99,16.17,26.03
2022-05-07 09:46:21,Stevinson Almond,19.67,52.45,1016.1,15.18,26.25
2022-05-07 09:32:16,Stevinson Almond,19.58,52.59,1016.22,14.26,23.8
2022-05-07 09:17:26,Stevinson Almond,20.43,51.86,1016.19,14.51,26
2022-05-07 09:02:58,Stevinson Almond,18.75,57.23,1016.32,13.43,27.33
2022-05-07 08:48:31,Stevinson Almond,17.43,62.61,1016.29,13.68,27.15
2022-05-07 08:34:09,Stevinson Almond,16.74,64.52,1016.2,14.51,27.36
2022-05-07 08:20:00,Stevinson Almond,15.89,66.72,1016.06,15.76,26.26
2022-05-07 08:05:34,Stevinson Almond,15.67,70.02,1015.97,16.26,25.97
2022-05-07 07:51:07,Stevinson Almond,14.93,72.53,1016.04,15.76,26.56
2022-05-07 07:36:37,Stevinson Almond,14.44,74.42,1016.07,15.51,27.41
2022-05-07 07:21:54,Stevinson Almond,13.84,76.59,1016,16.01,30.18
2022-05-07 07:07:27,Stevinson Almond,13.19,79.02,1015.86,17.25,30.93
2022-05-07 06:53:01,Stevinson Almond,12.85,81.41,1015.76,18.08,30.78
2022-05-07 06:38:45,Stevinson Almond,12.94,80.55,1015.72,18.5,29.52
2022-05-07 06:24:09,Stevinson Almond,13.07,79.04,1015.71,18.41,30.89
2022-05-07 06:09:45,Stevinson Almond,13.33,77.68,1015.53,20.07,30.89
2022-05-07 05:55:18,Stevinson Almond,12.81,80.89,1015.38,21.15,30.73
2022-05-07 05:40:51,Stevinson Almond,12.78,80.86,1015.29,21.98,30.57
2022-05-07 05:26:57,Stevinson Almond,12.98,79.57,1015.49,20.32,27.22
2022-05-07 05:12:00,Stevinson Almond,13.26,79.22,1015.03,24.06,29.6
2022-05-07 04:57:57,Stevinson Almond,13.52,79.76,1015.1,23.56,26.51
2022-05-07 04:43:30,Stevinson Almond,13.65,81.16,1015.18,22.9,25.89
2022-05-07 04:28:51,Stevinson Almond,13.77,82.01,1015.13,23.31,26.38
2022-05-07 04:14:15,Stevinson Almond,14.04,81.2,1015.15,23.15,27.15
2022-05-07 03:59:49,Stevinson Almond,14.31,80.61,1015.14,23.23,27.2
2022-05-07 03:31:23,Stevinson Almond,14.5,82.02,1015.21,22.65,23.83
2022-05-07 03:16:30,Stevinson Almond,14.51,83.85,1015.19,22.73,25.81
2022-05-07 03:02:05,Stevinson Almond,14.76,85.16,1015.18,22.81,25.11
2022-05-07 02:48:09,Stevinson Almond,14.87,86.11,1015.22,22.57,22.16
2022-05-07 02:33:38,Stevinson Almond,14.68,86.7,1015.25,22.32,22.2
2022-05-07 02:18:45,Stevinson Almond,14.87,85.69,1015.3,21.9,24.05
2022-05-07 02:04:36,Stevinson Almond,15.15,84.57,1015.37,21.32,22.34
2022-05-07 01:50:00,Stevinson Almond,15.36,84.28,1015.42,20.82,22.81
2022-05-07 01:35:25,Stevinson Almond,15.56,83.6,1015.5,20.24,23.39
2022-05-07 01:20:59,Stevinson Almond,15.78,83.01,1015.45,20.66,23.24
2022-05-07 01:06:32,Stevinson Almond,15.93,82.25,1015.23,22.48,22.88
2022-05-07 00:52:43,Stevinson Almond,16.11,81.48,1015.33,21.65,19.79
2022-05-07 00:38:00,Stevinson Almond,16.32,80.84,1015.31,21.82,20.31
2022-05-07 00:23:17,Stevinson Almond,16.48,80.03,1015.37,21.32,21.45
2022-05-07 00:09:09,Stevinson Almond,16.64,79.07,1015.3,21.82,19.88
2022-05-06 23:54:29,Stevinson Almond,16.87,77.31,1015.19,22.73,20.81
2022-05-06 23:39:52,Stevinson Almond,17.15,74.97,1015.03,24.06,22.06
2022-05-06 23:25:27,Stevinson Almond,17.45,72.97,1015,24.39,21.97
2022-05-06 23:11:16,Stevinson Almond,17.62,71.29,1015.02,24.31,20.45
2022-05-06 22:56:31,Stevinson Almond,17.88,69.36,1014.96,24.73,22.47
2022-05-06 22:42:04,Stevinson Almond,18.21,66.48,1015.05,23.89,23.06
2022-05-06 22:27:37,Stevinson Almond,18.49,62.65,1015.03,24.06,23.84
2022-05-06 22:13:18,Stevinson Almond,18.92,59.43,1014.73,26.64,23.32
2022-05-06 21:58:56,Stevinson Almond,19.24,56.9,1014.7,26.89,22.68
2022-05-06 21:44:15,Stevinson Almond,19.81,54.89,1014.46,28.96,23.6
2022-05-06 21:30:27,Stevinson Almond,20.61,52.55,1014.35,29.79,19.66
2022-05-06 21:15:33,Stevinson Almond,21.19,51.19,1014.21,30.96,20.23
2022-05-06 21:00:51,Stevinson Almond,21.55,54.88,1013.97,32.95,19.94
2022-05-06 20:46:23,Stevinson Almond,21.83,56.39,1013.84,34.12,18.88
2022-05-06 20:31:54,Stevinson Almond,22.08,57.86,1013.79,34.37,18.35
2022-05-06 20:17:45,Stevinson Almond,21.91,59.16,1013.56,36.28,16.75
2022-05-06 20:02:58,Stevinson Almond,22.34,55.69,1013.25,38.94,18.74
2022-05-06 19:48:44,Stevinson Almond,22.78,53.69,1013.02,40.85,17.3
2022-05-06 19:34:09,Stevinson Almond,23.41,54.59,1012.72,43.43,16.97
2022-05-06 19:19:32,Stevinson Almond,24.19,55.05,1012.52,45.01,16.59
2022-05-06 19:05:48,Stevinson Almond,24.64,55.58,1012.45,45.68,13.55
2022-05-06 18:50:35,Stevinson Almond,25.12,53.26,1012.37,46.43,15.73
2022-05-06 18:36:42,Stevinson Almond,25.7,54.78,1012.22,47.51,12.78
2022-05-06 18:21:58,Stevinson Almond,26.15,53.37,1012.14,48.09,13.09
2022-05-06 18:07:12,Stevinson Almond,26.8,53.29,1012.25,47.34,13.34
2022-05-06 17:52:45,Stevinson Almond,27.22,51.25,1012.29,46.85,13.1
2022-05-06 17:38:07,Stevinson Almond,27.39,52.04,1012.27,47.09,13.44
2022-05-06 17:24:13,Stevinson Almond,27.17,51.78,1012.33,46.51,11.55
2022-05-06 17:09:07,Stevinson Almond,27.47,50.54,1012.29,46.93,13.34
2022-05-06 16:55:00,Stevinson Almond,26.36,53.34,1012.48,45.43,12.14
2022-05-06 16:40:18,Stevinson Almond,26.82,51.57,1012.45,45.51,12.32
2022-05-06 16:25:46,Stevinson Almond,28.85,46.82,1012.59,44.43,11.94
2022-05-06 16:11:08,Stevinson Almond,28.38,47.83,1012.87,42.18,12.49
2022-05-06 15:56:38,Stevinson Almond,28.71,45.38,1013.05,40.6,12.48
2022-05-06 15:42:28,Stevinson Almond,28.45,47.03,1013.2,39.52,11.09
2022-05-06 15:27:42,Stevinson Almond,28.5,47.19,1013.28,38.77,11.76
2022-05-06 15:13:20,Stevinson Almond,28.81,48.48,1013.62,35.95,10.77
2022-05-06 14:59:15,Stevinson Almond,29.12,47.45,1013.78,34.53,9.63
2022-05-06 14:44:15,Stevinson Almond,29.43,49.39,1014.03,32.37,10.38
2022-05-06 14:29:36,Stevinson Almond,29.46,44.77,1014.19,31.21,11.49
2022-05-06 14:15:06,Stevinson Almond,28.93,46.07,1014.23,30.71,11.63
2022-05-06 14:01:07,Stevinson Almond,29.13,46.28,1014.24,30.71,9.79
2022-05-06 13:46:05,Stevinson Almond,28.78,45.43,1014.3,30.21,11.6
2022-05-06 13:32:17,Stevinson Almond,28.27,48.46,1014.46,28.8,9.8
2022-05-06 13:17:27,Stevinson Almond,28.38,47.08,1014.59,27.8,10.24
2022-05-06 13:02:42,Stevinson Almond,28.15,46.59,1014.73,26.72,10.76
2022-05-06 12:48:15,Stevinson Almond,28.9,46.47,1014.96,24.73,10.4
2022-05-06 12:33:34,Stevinson Almond,28.25,45.54,1015.23,22.57,11.41
2022-05-06 12:19:29,Stevinson Almond,28.36,46.05,1015.39,21.07,9.87
2022-05-06 12:04:35,Stevinson Almond,27.66,45.56,1015.61,19.33,11.58
2022-05-06 11:35:58,Stevinson Almond,27.23,48.43,1015.97,16.42,10.03
2022-05-06 11:21:05,Stevinson Almond,26.84,51.36,1016.12,15.09,11.48
2022-05-06 11:07:28,Stevinson Almond,25.8,52.3,1016.18,14.6,9.55
2022-05-06 10:52:16,Stevinson Almond,25.53,55.73,1016.34,13.19,11.09
2022-05-06 10:38:38,Stevinson Almond,24.48,57.75,1016.33,13.35,9.56
2022-05-06 10:23:09,Stevinson Almond,23.45,62.27,1016.42,12.52,12.48
2022-05-06 10:08:45,Stevinson Almond,23.05,64.43,1016.66,10.61,12.14
2022-05-06 09:54:12,Stevinson Almond,22.48,67.82,1016.73,10.03,12.92
2022-05-06 09:39:44,Stevinson Almond,21.4,67.72,1016.87,9.04,13.83
2022-05-06 09:25:16,Stevinson Almond,21.12,67.75,1017.03,7.54,14.13
2022-05-06 09:10:48,Stevinson Almond,20.47,72.2,1017.07,7.21,15.11
2022-05-06 08:56:52,Stevinson Almond,19,77.51,1017.04,7.46,13.73
2022-05-06 08:41:54,Stevinson Almond,18.22,80.42,1017.06,7.3,17.17
2022-05-06 08:27:50,Stevinson Almond,17.4,84.32,1017.08,7.05,16.25
2022-05-06 08:12:59,Stevinson Almond,16.7,86.65,1017.11,6.88,20.06
2022-05-06 07:58:32,Stevinson Almond,16.21,87.22,1016.99,7.96,22.64
2022-05-06 07:44:52,Stevinson Almond,15.35,90.58,1016.89,8.71,20.51
2022-05-06 07:29:40,Stevinson Almond,14.58,93.14,1016.89,8.71,27.52
2022-05-06 07:16:06,Stevinson Almond,13.78,95.91,1016.68,10.45,24.26
2022-05-06 07:01:05,Stevinson Almond,13.19,97.18,1016.64,10.86,28.23
2022-05-06 06:46:22,Stevinson Almond,12.83,96.32,1016.41,12.69,31.05
2022-05-06 06:32:06,Stevinson Almond,12.69,96.18,1016.27,13.85,29.71
2022-05-06 06:17:30,Stevinson Almond,12.75,95.05,1016.11,15.18,31.14
2022-05-06 06:03:58,Stevinson Almond,12.71,96.2,1016.12,15.09,25.86
2022-05-06 05:49:00,Stevinson Almond,12.52,96.6,1015.98,16.17,28.4
2022-05-06 05:34:43,Stevinson Almond,12.11,95.69,1016.02,16.01,27.58
2022-05-06 05:19:46,Stevinson Almond,12.18,93.95,1016.11,15.26,30.11
2022-05-06 05:05:20,Stevinson Almond,12.39,92.81,1016.03,15.76,29.37
2022-05-06 04:51:41,Stevinson Almond,12.49,93.5,1015.96,16.42,24.36
2022-05-06 04:36:29,Stevinson Almond,12.7,92.41,1015.97,16.34,27.59
2022-05-06 04:22:21,Stevinson Almond,12.83,92.02,1015.99,16.26,24.77
2022-05-06 04:07:36,Stevinson Almond,13.14,90.6,1016.03,15.76,26.03
2022-05-06 03:53:17,Stevinson Almond,13.45,90.17,1015.99,16.17,24.36
2022-05-06 03:39:16,Stevinson Almond,13.62,90.5,1015.88,17.09,21.92
2022-05-06 03:24:18,Stevinson Almond,13.58,91.04,1015.71,18.58,24.57
2022-05-06 03:09:53,Stevinson Almond,13.39,90.16,1015.67,18.91,24.08
2022-05-06 02:55:26,Stevinson Almond,13.53,89.3,1015.78,18,23.71
2022-05-06 02:41:09,Stevinson Almond,13.6,89.34,1015.73,18.33,21.72
2022-05-06 02:26:34,Stevinson Almond,14,86.42,1015.76,18.16,22.16
2022-05-06 02:12:21,Stevinson Almond,14.37,85.46,1015.83,17.58,20.23
2022-05-06 01:58:12,Stevinson Almond,14.69,83.97,1016.02,15.92,18.98
2022-05-06 01:43:14,Stevinson Almond,15.09,80.19,1016.14,14.93,21.72
2022-05-06 01:29:13,Stevinson Almond,15.29,79.52,1016.11,15.18,19.35
2022-05-06 01:14:22,Stevinson Almond,15.37,78.9,1016.1,15.26,22.02
2022-05-06 01:00:26,Stevinson Almond,15.39,78.18,1016.12,15.09,19.44
2022-05-06 00:46:06,Stevinson Almond,15.78,76.62,1016.13,14.84,18.93
2022-05-06 00:31:01,Stevinson Almond,16.09,74.21,1016.09,15.34,22.86
2022-05-06 00:17:17,Stevinson Almond,16.11,73.78,1016.04,15.67,19.33
2022-05-06 00:02:08,Stevinson Almond,16.13,72.38,1016.01,16.01,23.52
2022-05-05 23:48:18,Stevinson Almond,16.18,72.3,1016.02,15.92,20.61
2022-05-05 23:33:16,Stevinson Almond,16.34,69.96,1015.94,16.59,24.58
2022-05-05 23:19:31,Stevinson Almond,16.1,70.77,1015.93,16.59,21.76
2022-05-05 23:04:20,Stevinson Almond,16.3,67.87,1015.88,17.17,26.31
2022-05-05 22:49:53,Stevinson Almond,16.81,66.02,1015.78,17.92,26.53
2022-05-05 22:35:33,Stevinson Almond,17.25,64.85,1015.79,17.83,25.75
2022-05-05 22:21:35,Stevinson Almond,17.58,63.84,1015.79,17.83,23.69
2022-05-05 22:07:08,Stevinson Almond,17.78,60.46,1015.67,18.83,24.54
2022-05-05 21:52:05,Stevinson Almond,17.95,57.14,1015.6,19.49,29.31
2022-05-05 21:37:51,Stevinson Almond,18.14,54.44,1015.5,20.32,28.48
2022-05-05 21:24:02,Stevinson Almond,18.14,52.96,1015.23,22.4,26.33
2022-05-05 21:08:43,Stevinson Almond,18,51.12,1014.97,24.56,33.06
2022-05-05 20:55:28,Stevinson Almond,18.61,48.01,1014.78,26.3,27.72
2022-05-05 20:39:48,Stevinson Almond,19.2,41.83,1014.38,29.54,34.9
2022-05-05 20:25:29,Stevinson Almond,19.83,42.66,1014.23,30.87,32.59
2022-05-05 20:11:03,Stevinson Almond,20.35,40.64,1014.01,32.62,32.14
2022-05-05 19:56:25,Stevinson Almond,21.21,41.01,1013.86,33.95,31.83
2022-05-05 19:42:54,Stevinson Almond,22.06,40.27,1013.76,34.62,25.62
2022-05-05 19:27:29,Stevinson Almond,22.73,38.27,1013.64,35.7,29.75
2022-05-05 19:13:51,Stevinson Almond,23.24,41.21,1013.41,37.61,23.5
2022-05-05 18:58:41,Stevinson Almond,23.6,37.61,1013.3,38.61,27.34
2022-05-05 18:44:02,Stevinson Almond,23.95,36.94,1013.19,39.44,28.75
2022-05-05 18:30:05,Stevinson Almond,24.51,37.13,1013.22,39.19,25.04
2022-05-05 18:15:04,Stevinson Almond,25.21,35.01,1013.17,39.61,27.74
2022-05-05 18:01:26,Stevinson Almond,25.5,33.55,1013.23,39.19,23.16
2022-05-05 17:46:13,Stevinson Almond,25.8,32.86,1013.14,39.85,25.73
2022-05-05 17:32:05,Stevinson Almond,25.97,34.95,1013.06,40.6,22.81
2022-05-05 17:17:07,Stevinson Almond,25.76,35.83,1012.99,41.02,25.94
2022-05-05 17:03:35,Stevinson Almond,26.77,32.91,1013.13,40.02,20.43
2022-05-05 16:48:16,Stevinson Almond,26.49,35.69,1013.09,40.27,22.91
2022-05-05 16:33:49,Stevinson Almond,26.48,37.59,1013.09,40.27,21.54
2022-05-05 16:19:24,Stevinson Almond,26.41,38.45,1013.16,39.77,20.59
2022-05-05 16:05:18,Stevinson Almond,26.78,40.77,1013.13,39.94,18.11
2022-05-05 15:51:35,Stevinson Almond,27.11,39.29,1013.16,39.69,16.16
2022-05-05 15:36:09,Stevinson Almond,27.87,35.11,1013.17,39.69,18.45
2022-05-05 15:21:19,Stevinson Almond,28.19,35.11,1013.29,38.77,19.46
2022-05-05 15:07:01,Stevinson Almond,28.63,33.53,1013.33,38.27,17.92
2022-05-05 14:52:17,Stevinson Almond,29.26,33.19,1013.39,37.78,18.11
2022-05-05 14:37:38,Stevinson Almond,29.7,34.78,1013.42,37.61,18.13
2022-05-05 14:23:08,Stevinson Almond,30.29,33.69,1013.46,37.28,17.97
2022-05-05 14:08:44,Stevinson Almond,30.15,33.17,1013.55,36.53,16.75
2022-05-05 13:54:06,Stevinson Almond,29.99,33.45,1013.6,36.11,17.46
2022-05-05 13:39:35,Stevinson Almond,29.74,32.26,1013.55,36.53,17.73
2022-05-05 13:25:51,Stevinson Almond,29.76,32.51,1013.66,35.61,14.28
2022-05-05 13:10:55,Stevinson Almond,29.44,34.56,1013.79,34.45,14.95
2022-05-05 12:56:27,Stevinson Almond,29.43,34.1,1013.9,33.45,14.54
2022-05-05 12:41:33,Stevinson Almond,29.22,36.17,1013.9,33.53,16.12
2022-05-05 12:27:03,Stevinson Almond,28.7,34.02,1014.04,32.45,16.42
2022-05-05 12:13:05,Stevinson Almond,28.81,35.4,1014.16,31.46,13.52
2022-05-05 11:58:49,Stevinson Almond,29.01,34.28,1014.26,30.54,12.51
2022-05-05 11:44:40,Stevinson Almond,28.49,35.23,1014.36,29.63,11.53
2022-05-05 11:29:07,Stevinson Almond,28.29,35.23,1014.34,29.71,14.04
2022-05-05 11:15:38,Stevinson Almond,26.86,37.57,1014.32,30.13,11.28
2022-05-05 11:00:17,Stevinson Almond,25.24,42.33,1014.26,30.54,12.34
2022-05-05 10:46:48,Stevinson Almond,26.93,38.9,1014.24,30.62,9.24
2022-05-05 10:31:56,Stevinson Almond,25.65,44.14,1014.24,30.62,9.18
2022-05-05 10:17:04,Stevinson Almond,24.33,47.19,1014.24,30.71,9.12
2022-05-05 10:02:37,Stevinson Almond,24.11,49.18,1014.21,31.04,8.33
2022-05-05 09:47:37,Stevinson Almond,23.4,52.26,1014.24,30.62,9.29
2022-05-05 09:33:52,Stevinson Almond,22.82,54.15,1014.26,30.54,7.75
2022-05-05 09:18:40,Stevinson Almond,23.46,54.03,1014.06,32.2,9.07
2022-05-05 09:04:58,Stevinson Almond,21.75,60.95,1014.01,32.7,7.83
2022-05-05 08:35:19,Stevinson Almond,19.77,66.53,1013.45,37.19,9.97
2022-05-05 08:21:56,Stevinson Almond,18.97,69.7,1013.37,37.94,8.46
2022-05-05 08:06:29,Stevinson Almond,18.05,74.57,1013.33,38.27,10.61
2022-05-05 07:52:26,Stevinson Almond,17.41,78.13,1013.28,38.77,10.09
2022-05-05 07:37:27,Stevinson Almond,16.08,81.17,1013.04,40.85,13.2
2022-05-05 07:23:03,Stevinson Almond,14.84,83.59,1012.62,44.18,14.77
2022-05-05 07:09:05,Stevinson Almond,14.05,91.05,1012.39,46.1,13.6
